instance,-40,-30,-20,-10,-5,-2,-1,1,2,5,10,20,30,40,lkh_cost,best_k
0,1.772247,1.841119,2.010338,2.333679,7.342307,3.281087,7.377418,2.791862,7.338565,2.103114,1.740034,1.633483,1.622768,1.62937,1.563025,30
1,1.762873,1.87569,2.079498,2.358265,7.338242,3.414243,7.335541,2.912751,7.330241,2.045299,1.733036,1.671996,1.666326,1.667112,1.616524,30
2,1.7074,1.766717,1.946535,2.331926,7.092116,3.141008,7.094362,2.785454,7.090358,2.049376,1.677979,1.616394,1.601154,1.600851,1.534151,40
3,1.687584,1.778943,1.967719,2.293137,6.914215,3.127404,6.918654,2.657876,6.851965,2.053136,1.660011,1.598663,1.588653,1.593198,1.535512,30
4,1.738826,1.823233,2.012747,2.345946,7.330534,3.153994,7.292522,2.775062,7.321993,2.13226,1.731079,1.626616,1.638981,1.626989,1.582454,20
5,1.710773,1.796993,1.989623,2.326624,7.113852,3.15378,7.115427,2.716646,7.105587,2.068223,1.697653,1.60769,1.613234,1.601641,1.5495,40
6,1.68604,1.789772,1.990168,2.284172,7.196611,3.171954,7.181016,2.690416,7.19428,2.068444,1.647828,1.580238,1.570999,1.571366,1.511578,30
7,1.799964,1.864285,2.036829,2.448576,7.187998,3.341535,7.201134,2.844974,7.201592,2.178352,1.693866,1.634832,1.633138,1.621602,1.577471,40
8,1.793937,1.940707,2.184968,2.573241,7.542838,3.424592,7.559201,3.081351,7.564166,2.267539,1.770432,1.685122,1.672686,1.671207,1.624974,40
9,1.725852,1.836827,1.995324,2.28764,7.104679,3.155284,7.139692,2.74504,7.101807,2.076047,1.604163,1.54642,1.545485,1.547779,1.494894,30
10,1.730076,1.814635,1.978892,2.424736,7.484789,3.323721,7.49011,2.76009,7.457688,2.151866,1.707387,1.620995,1.61137,1.607807,1.563761,40
11,1.661644,1.723032,1.951731,2.192566,7.025591,3.014066,7.045768,2.694062,7.041897,2.069179,1.646555,1.565011,1.556532,1.561725,1.522787,30
12,1.813375,1.917937,2.108593,2.543291,7.714668,3.450132,7.706732,2.918997,7.654162,2.182778,1.684682,1.661952,1.653282,1.644978,1.611384,40
13,1.696594,1.773681,1.961457,2.364117,7.055502,3.274917,7.045603,2.672097,7.063934,2.059154,1.6641,1.606545,1.59212,1.59527,1.56133,30
14,1.745089,1.86234,2.009894,2.458364,7.427174,3.267951,7.442197,2.791147,7.35432,2.16168,1.645001,1.575365,1.570113,1.556666,1.519259,40
15,1.817839,1.868614,2.077782,2.462887,7.459048,3.512126,7.452006,2.892696,7.413282,2.183564,1.76492,1.670007,1.66027,1.638973,1.606089,40
16,1.733517,1.82692,1.992761,2.373622,7.253998,3.333072,7.303501,2.697061,7.313432,2.076102,1.654911,1.608031,1.583676,1.579487,1.54082,40
17,1.808953,1.914348,2.104312,2.474896,7.477353,3.454483,7.531666,2.890576,7.491295,2.21175,1.747334,1.673676,1.670742,1.674169,1.611748,30
18,1.783914,1.87183,2.079659,2.547687,7.261286,3.242718,7.273433,2.765356,7.26398,2.139279,1.72358,1.647895,1.639169,1.639344,1.596841,30
19,1.710953,1.805588,1.955409,2.323553,7.221991,3.401202,7.24413,2.65268,7.188008,2.006671,1.647086,1.571053,1.572179,1.56359,1.512435,40
20,1.650944,1.727702,1.937745,2.23051,7.143453,3.089241,7.129034,2.6692,7.115193,2.036434,1.624286,1.547297,1.530971,1.530807,1.495089,40
21,1.75752,1.85804,2.045659,2.513281,7.186166,3.303277,7.155847,2.744349,7.150185,2.165677,1.71576,1.638114,1.636442,1.630449,1.582836,40
22,1.812581,1.886527,2.12643,2.503224,7.634508,3.526184,7.673627,2.924958,7.605371,2.244227,1.789889,1.701671,1.687992,1.6919,1.630975,30
23,1.765138,1.862828,2.099731,2.454438,7.477952,3.287378,7.47706,2.758455,7.490274,2.207651,1.719385,1.638162,1.637895,1.642129,1.580041,30
24,1.643258,1.753193,1.867547,2.20078,6.821006,3.013544,6.828882,2.653144,6.807063,1.979685,1.626641,1.531966,1.527745,1.51711,1.479547,40
25,1.752862,1.862351,2.021856,2.418057,7.232137,3.204029,7.241385,2.75662,7.23243,2.102244,1.674414,1.585463,1.583368,1.584839,1.55046,30
26,1.785258,1.877852,2.133437,2.480298,7.330952,3.268418,7.336466,2.873574,7.334728,2.14181,1.749706,1.68187,1.691925,1.686659,1.620364,20
27,1.842089,1.946158,2.206851,2.663641,7.459413,3.632975,7.444641,2.972171,7.478524,2.294877,1.82113,1.729071,1.719922,1.729779,1.67003,30
28,1.668481,1.75971,1.938999,2.307677,7.107368,3.079661,7.115868,2.652269,7.115684,2.096893,1.670841,1.600505,1.604231,1.589644,1.535489,40
29,1.655613,1.752608,1.960428,2.298886,6.997976,3.042121,7.028745,2.669211,7.02453,2.052091,1.612623,1.547363,1.537443,1.538829,1.499008,30
30,1.838531,1.942482,2.093048,2.487643,7.758274,3.413218,7.763482,3.076099,7.75402,2.288286,1.789665,1.726551,1.727759,1.72904,1.675734,20
31,1.721598,1.786433,1.963387,2.323715,7.148821,3.103154,7.15672,2.636742,7.132807,2.10059,1.673162,1.593793,1.590504,1.584162,1.521488,40
32,1.718441,1.799726,1.9441,2.31596,7.092499,3.208621,7.133866,2.646631,7.125002,2.060859,1.64582,1.590699,1.595111,1.601881,1.546302,20
33,1.818234,1.883516,2.122718,2.523215,7.466465,3.401736,7.466135,2.895469,7.45038,2.258948,1.778815,1.701388,1.671327,1.672665,1.631776,30
34,1.727226,1.86893,2.122287,2.499005,7.416432,3.273578,7.3768,2.804494,7.391919,2.183698,1.699808,1.61822,1.609555,1.600972,1.537648,40
35,1.784757,1.875315,2.027277,2.378449,7.260034,3.117165,7.241979,2.723763,7.242888,2.20154,1.697593,1.650124,1.639299,1.641184,1.593995,30
36,1.790767,1.875206,2.046165,2.370333,7.535156,3.467312,7.561646,2.770161,7.551703,2.111526,1.747724,1.661434,1.649021,1.654264,1.604472,30
