instance,-40,-30,-20,-10,-5,-2,-1,1,2,5,10,20,30,40,best_k
0,13.3857,17.792,28.6184,49.3053,369.7498,109.919,371.9962,78.6192,369.5104,34.5541,11.3248,4.5078,3.8223,4.2447,30
1,9.0533,16.0323,28.6401,45.8849,353.9519,111.2089,353.7849,80.1861,353.457,26.5245,7.2076,3.4316,3.0808,3.1294,30
2,11.2928,15.1593,26.8803,52.0011,362.2828,104.7392,362.4292,81.5632,362.1682,33.5837,9.3751,5.3608,4.3674,4.3477,40
3,9.9037,15.8534,28.1474,49.3402,350.2873,103.6717,350.5764,73.0938,346.2332,33.7102,8.108,4.1127,3.4608,3.7568,30
4,9.8816,15.2155,27.1915,48.2474,363.2384,99.3103,360.8363,75.3645,362.6986,34.7439,9.3921,2.7907,3.5721,2.8143,20
5,10.4081,15.9724,28.4042,50.1532,359.1063,103.5353,359.2079,75.324,358.5729,33.4768,9.5613,3.7554,4.1132,3.365,40
6,11.5417,18.4042,31.6616,51.1118,376.0992,109.8439,375.0676,77.9873,375.945,36.84,9.0138,4.5423,3.9311,3.9553,30
7,14.1044,18.1819,29.1199,55.2216,355.6659,111.8286,356.4986,80.3503,356.5277,38.0914,7.3786,3.6363,3.5289,2.7976,40
8,10.3979,19.43,34.4617,58.3558,364.1821,110.7475,365.1891,89.6246,365.4946,39.5431,8.9514,3.7015,2.9362,2.8451,40
9,15.4498,22.8734,33.476,53.0303,375.2631,111.0707,377.6052,83.6277,375.0709,38.8759,7.3095,3.4468,3.3843,3.5377,30
10,10.6356,16.043,26.547,55.058,378.6402,112.5466,378.9805,76.5033,376.9072,37.6084,9.1847,3.66,3.0445,2.8167,40
11,9.1186,13.1499,28.1684,43.9838,361.364,97.9309,362.6891,76.9165,362.4348,35.8811,8.1277,2.7728,2.216,2.557,30
12,12.5352,19.0242,30.856,57.8327,378.7603,114.1099,378.2679,81.1484,375.0055,35.4598,4.5488,3.1382,2.6001,2.0848,40
13,8.6634,13.6006,25.6273,51.4169,351.8905,109.7518,351.2565,71.1424,352.4306,31.8846,6.5822,2.8959,1.972,2.1738,30
14,14.8645,22.5821,32.2944,61.8134,388.8682,115.1016,389.857,83.7177,384.0728,42.2852,8.2765,3.693,3.3473,2.4622,40
15,13.1842,16.3456,29.3691,53.3469,364.4231,118.6757,363.9846,80.1081,361.5736,35.9554,9.8893,3.9797,3.3735,2.0475,40
16,12.5061,18.568,29.3312,54.0493,370.7881,116.3181,374.0009,75.0406,374.6455,34.7401,7.4046,4.362,2.7814,2.5095,40
17,12.2355,18.7747,30.5609,53.5535,363.9282,114.3315,367.298,79.3442,364.7932,37.2268,8.4124,3.8423,3.6603,3.8729,30
18,11.7152,17.2208,30.2358,59.5454,354.7282,103.0708,355.4889,73.1767,354.8969,33.9694,7.9369,3.1972,2.6507,2.6617,30
19,13.1257,19.3829,29.2888,53.63,377.5075,124.8825,378.9713,75.3913,375.2606,32.6782,8.9029,3.8757,3.9502,3.3823,40
20,10.4245,15.5585,29.6073,49.1891,377.7945,106.6259,376.8301,78.5312,375.9043,36.2082,8.6414,3.492,2.4,2.389,40
21,11.0361,17.3868,29.2401,58.7834,354.0057,108.6936,352.0902,73.3818,351.7325,36.8226,8.3978,3.4923,3.3867,3.0081,40
22,11.1348,15.6687,30.3778,53.4802,368.0947,116.201,370.4932,79.338,366.3082,37.6003,9.7435,4.3346,3.4959,3.7355,30
23,11.7147,17.8974,32.8909,55.3401,373.2758,108.0565,373.2193,74.5812,374.0557,39.7211,8.819,3.6784,3.6616,3.9295,30
24,11.0649,18.4953,26.2242,48.7469,361.0199,103.6802,361.5522,79.3214,360.0775,33.8035,9.9418,3.5429,3.2576,2.5388,40
25,13.0543,20.116,30.4036,55.9574,366.4511,106.6502,367.0475,77.7937,366.4699,35.5884,7.9947,2.2576,2.1225,2.2173,30
26,10.1764,15.8908,31.6641,53.0704,352.4263,101.7089,352.7665,77.3413,352.6592,32.1808,7.9823,3.7958,4.4164,4.0914,20
27,10.3027,16.5343,32.1444,59.4966,346.6634,117.5395,345.7789,77.9711,347.8077,37.4153,9.0477,3.5353,2.9875,3.5777,30
28,8.6612,14.6026,26.2789,50.2894,362.8733,100.5655,363.4268,72.7312,363.4149,36.5619,8.8149,4.2342,4.4769,3.5269,40
29,10.4472,16.9179,30.7817,53.3605,366.8404,102.9423,368.8931,78.0651,368.6119,36.8966,7.5793,3.2258,2.564,2.6565,30
30,9.715,15.9183,24.9034,48.451,362.9776,103.6849,363.2884,83.5673,362.7238,36.5542,6.7989,3.0325,3.1046,3.181,20
31,13.1523,17.4135,29.0439,52.7265,369.8572,103.9552,370.3764,73.3002,368.8047,38.0616,9.9688,4.7523,4.5361,4.1193,40
32,11.1323,16.389,25.7258,49.7741,358.6749,107.5029,361.3501,71.1587,360.7769,33.2766,6.4359,2.8712,3.1565,3.5943,20
33,11.4267,15.4274,30.0864,54.63,357.5668,108.4683,357.5466,77.4428,356.581,38.4349,9.011,4.266,2.4238,2.5058,30
34,12.3291,21.5447,38.0216,62.5213,382.3232,112.8951,379.7457,82.3886,380.729,42.0155,10.546,5.24,4.6764,4.1182,40
35,11.9675,17.6487,27.1821,49.2131,355.4615,95.5568,354.3289,70.8765,354.3858,38.1146,6.4993,3.5213,2.8422,2.9604,30
36,11.611,16.8737,27.5289,47.7329,369.6346,116.103,371.2856,72.6525,370.6659,31.6025,8.9283,3.5502,2.7765,3.1033,30
37,12.9187,16.5521,26.8973,52.1057,360.4484,110.0786,361.1453,72.2913,357.2558,33.5835,9.563,2.9504,2.8998,3.0145,30
38,10.9709,16.6479,27.3061,50.4384,364.4247,110.312,365.7784,81.7315,364.1676,37.2366,8.3391,3.4007,3.9209,3.297,40
39,10.5958,15.386,35.4867,61.7564,364.8028,109.1894,364.9694,73.2963,364.7791,39.5723,8.7609,3.9457,2.961,3.0755,30
40,12.659,19.0559,31.9007,52.7627,360.1961,108.4304,360.6736,74.9268,358.171,40.9537,10.6119,4.2472,3.4301,2.7745,40
41,10.7479,14.4816,27.8051,53.1283,369.5284,117.9313,369.9561,76.3192,368.0164,32.7544,11.3477,5.1372,4.8986,4.1639,40
42,10.2157,15.7336,29.1615,52.6656,359.271,104.8223,358.8492,73.1075,357.5367,34.0394,7.4274,2.3737,1.8219,2.1743,30
43,11.5715,20.0066,31.9311,56.5301,358.1754,107.43,357.5755,76.1975,356.4944,37.9763,9.3642,3.7182,3.2885,3.0707,40
44,12.1594,16.6319,30.7248,51.5323,362.6325,104.4568,364.2556,74.4509,361.6816,36.0621,5.921,4.0622,3.7596,3.6095,40
45,12.6479,20.873,36.1433,53.6444,358.3802,109.2222,357.9022,78.9256,357.5156,35.5712,6.7625,4.0976,3.2827,3.3135,30
46,12.6851,20.7208,30.0724,53.6676,373.9653,113.9808,374.4064,79.2462,370.8554,37.4859,9.6722,4.3273,3.4422,4.2934,30
47,13.0773,20.3563,29.3929,52.5603,375.8257,105.744,376.5068,73.0117,371.3185,37.2003,8.7519,4.1004,4.0681,3.1685,40
48,9.504,15.1184,28.1101,53.3034,363.2347,105.9206,364.4377,71.8738,361.3418,40.1707,5.8515,2.2886,2.0998,1.7431,40
49,12.4986,20.3846,29.9036,48.9787,351.9415,105.3077,352.2928,79.727,351.4721,42.4246,12.8663,3.6011,3.5945,3.2584,40
50,9.6042,16.4184,28.1392,55.4927,377.1772,111.7196,378.1723,82.9359,375.6347,37.9097,10.4746,4.4641,3.6697,3.8536,30
51,9.1292,17.2232,29.4887,52.4834,362.0356,112.3986,362.088,76.5026,359.8446,35.2935,7.8034,2.7565,2.1292,1.9876,40
52,11.8136,16.8559,30.0787,53.7842,359.4776,109.3792,358.9295,78.7669,359.401,36.6814,12.0056,3.1524,2.9658,3.2122,30
53,10.2008,17.1253,29.2403,58.2132,360.8637,109.0494,362.3825,75.9727,358.7157,38.3821,8.5731,4.0474,2.7154,2.8853,30
54,12.716,16.553,26.9035,56.6892,369.1149,115.6591,369.5759,80.6563,366.1087,38.5013,7.4286,4.1959,4.0629,3.899,40
55,14.6007,19.7466,30.1131,58.1769,372.0494,115.2349,371.1462,75.2125,370.959,33.6643,7.2381,3.1766,3.068,3.1329,30
56,9.7357,13.9759,26.6796,51.3296,354.0911,106.0747,355.3708,76.1599,354.3379,34.1214,8.9615,3.7471,3.7571,3.4904,40
57,13.9443,16.8197,27.1918,55.2656,367.2665,115.0485,368.0693,80.92,370.0963,33.5015,9.4201,4.3052,3.7712,3.1449,40
58,12.4745,15.2819,25.9321,52.7972,356.8523,114.505,358.3044,76.1145,358.2325,34.2083,8.2921,2.5591,3.4015,3.2743,20
59,10.7114,15.805,28.274,55.2437,361.8074,103.8007,361.8584,75.3879,362.4616,35.4506,8.1767,3.765,3.0588,3.5087,30
60,12.0762,16.7612,28.2895,52.0587,373.8542,106.2293,375.6661,84.8958,374.4312,40.1711,7.8629,4.0735,3.1507,2.8127,40
61,12.218,19.2642,32.4053,57.0571,377.6073,121.1779,377.5281,80.0331,373.9834,37.8467,8.2422,3.4266,3.2523,2.8587,40
62,10.2462,16.067,27.1596,54.6376,363.6977,115.5331,364.055,79.7672,362.3474,38.5714,7.072,3.2784,2.9792,2.3236,40
63,9.5795,14.1729,24.7984,52.3688,342.9589,101.6832,344.9674,76.8714,342.3616,32.5531,6.6781,3.0396,2.081,2.6738,30
64,10.5577,18.4216,27.8396,49.3701,367.4621,107.425,367.7803,74.5142,362.1936,36.5304,7.5188,3.3942,2.1862,2.3078,30
65,11.8292,20.5355,31.128,55.6278,376.3432,117.4393,378.367,76.7596,375.6414,41.2897,8.7848,2.4459,2.9779,2.8486,20
66,13.3958,19.1359,31.1895,56.6801,363.7946,115.281,364.4438,84.9724,362.7698,35.3545,10.044,3.3751,3.1316,3.3245,30
67,10.5079,16.437,32.2959,55.7,358.9798,122.7108,360.3809,79.4082,358.4477,36.3209,8.4035,3.6698,2.3449,3.0717,30
68,9.4544,14.9835,26.6998,45.7004,351.2657,99.9028,354.2125,71.4726,354.1544,33.6964,7.1039,3.0103,3.1745,2.7429,40
69,12.4187,17.6131,28.7357,56.857,364.7947,114.3093,365.7797,82.0758,365.653,35.7654,9.9373,3.5831,3.2475,3.0516,40
70,14.3971,19.482,33.3578,55.3111,372.3857,119.445,371.5894,79.0379,372.798,39.9079,10.6483,4.8017,3.7285,3.3145,40
71,11.9526,16.3615,27.136,48.2104,371.6196,106.6218,368.7724,77.9021,369.5039,36.3398,7.435,4.4049,3.3209,3.3517,30
72,11.4115,18.3173,29.8413,49.267,362.2471,100.3429,363.1937,78.6699,358.3997,32.4472,8.1986,2.9289,3.4638,3.6188,20
73,11.668,17.667,33.5129,50.7554,366.0271,110.6279,370.4147,80.1063,369.5421,33.8675,9.2601,3.6736,2.8755,2.7269,40
74,11.6864,16.2349,25.043,48.7428,375.58,112.7753,377.2013,76.5276,377.6052,34.5048,9.1846,3.7973,2.9808,3.1773,30
75,11.8908,17.4879,31.6196,47.6082,395.1208,109.677,396.8458,84.4923,394.7391,39.9423,9.8768,3.4078,2.6329,2.214,40
76,12.5751,18.3464,36.325,53.4668,362.4067,106.4896,364.2365,74.6051,364.4112,38.5825,9.0461,3.0822,2.8635,2.8279,40
77,11.1936,16.3262,28.9431,52.2647,354.7227,95.8434,352.516,70.6468,353.2808,34.1895,7.3135,3.9686,3.7215,3.4506,40
78,12.1409,18.8182,32.7303,54.594,353.9115,102.7831,355.0945,77.8182,355.2785,40.8019,7.9526,3.8524,3.1798,3.2501,30
79,12.024,18.8177,30.9162,56.4245,369.0274,110.2311,370.467,73.4184,369.1979,39.3698,7.7159,3.5587,2.6209,2.5274,40
80,11.6192,17.2182,29.6037,51.0327,364.5111,105.1668,363.7534,72.5089,365.2053,37.0958,6.8221,3.1313,3.5261,3.4535,20
81,11.2481,17.1765,29.2512,50.8713,370.1357,109.094,370.5152,76.2239,369.8054,35.7691,10.9256,5.115,4.0781,4.3993,30
82,13.1184,15.0406,27.7006,53.7776,374.7261,109.3346,375.7089,87.7096,374.7071,38.5123,8.6674,4.2978,3.5209,3.4676,40
83,10.9972,18.6047,33.5931,54.5127,358.905,112.3015,359.4379,71.7538,358.13,38.6894,8.6627,3.8907,3.4696,2.677,40
84,12.9977,18.7419,30.7207,54.8345,371.464,109.8823,370.8632,77.9147,369.3738,39.2124,6.7068,4.4553,3.6017,3.3756,40
85,10.6871,17.2218,28.6268,58.1799,383.1436,117.0023,385.2232,79.3551,383.7997,38.5483,7.685,4.595,3.2541,2.8487,40
86,12.2371,20.7059,36.0358,56.1633,363.4093,115.6637,362.9165,76.9872,363.3539,41.9253,10.7493,4.3794,3.5725,3.1039,40
87,9.7264,17.7795,28.1097,48.805,346.1212,103.4767,344.4171,73.0088,342.8179,35.577,10.0004,2.7327,2.9275,2.0781,40
88,11.5026,14.9431,27.028,52.2905,359.5901,105.5244,359.549,79.5016,360.3866,42.1627,6.2102,2.2218,2.3733,2.3543,20
89,12.7228,19.5367,27.417,54.0019,356.4676,105.4122,356.9919,79.0137,357.7513,35.5599,8.3004,3.8363,4.3192,3.3232,40
90,12.7297,19.1406,31.9885,54.9236,373.301,106.6528,374.0205,76.5162,374.0348,37.2052,8.0508,3.7219,3.3622,3.188,40
91,13.3486,21.4661,29.4564,55.4163,373.2465,110.557,374.2794,76.8065,372.1622,35.6183,8.3723,2.7034,2.7452,2.2822,40
92,10.4238,19.0683,33.1502,52.0589,358.0758,108.793,356.9506,70.0708,355.675,38.276,9.7429,3.9037,4.0843,3.6351,40
93,12.7312,21.2623,33.6475,58.0903,369.2977,105.5548,369.6224,81.5919,370.1395,38.7073,10.1695,3.3018,2.8963,3.2099,30
94,10.9235,19.8472,29.4911,56.1956,369.0775,113.1582,370.1615,78.5376,367.7867,37.9549,7.4264,3.3019,3.7052,3.9251,20
95,10.5981,15.4146,28.6346,50.4757,357.416,101.3936,356.4662,75.781,354.4787,34.3897,9.6856,2.6429,2.9454,3.2085,20
96,10.9079,19.0039,27.7101,60.7476,379.8423,116.4869,380.6448,84.3846,381.8009,37.8048,9.6171,4.9984,3.8334,4.3964,30
97,12.1605,16.355,28.5745,52.2456,368.6585,110.8022,368.3974,76.4641,368.8036,35.6568,10.2336,4.4708,4.4497,4.0668,40
98,9.6234,14.5776,26.4619,49.5102,359.0092,109.1399,359.8678,72.2745,359.9165,32.6532,6.6431,3.2111,2.1235,2.0349,40
99,12.1544,18.4819,32.9795,56.9407,372.7044,114.4128,372.6563,82.2976,373.3086,37.0326,11.6798,4.4051,4.3299,3.7555,40
100,10.3566,17.7455,27.7157,52.8236,366.8399,108.2565,370.1623,83.5351,369.1324,38.4031,12.8261,3.8766,2.2858,3.071,30
101,12.0227,15.6656,30.1493,54.2931,369.4225,109.7093,369.0154,82.8293,368.8512,40.7579,9.2741,3.8995,3.4077,3.3454,40
102,12.0767,16.0115,28.4464,53.22,373.9729,113.9803,373.5416,77.4189,372.5983,37.5611,10.8116,4.5333,3.7092,3.3819,40
103,11.438,15.9464,29.2731,53.9355,373.4456,112.256,372.9072,77.337,374.3702,34.1427,9.5524,3.7471,3.3231,2.8918,40
104,11.8945,16.2392,28.5056,48.7665,377.4338,107.2073,378.1579,79.3479,374.1178,40.2814,8.7983,3.7193,3.744,3.0822,40
105,11.8926,17.8488,28.6453,49.5143,379.1475,103.6215,379.7825,73.1913,378.3761,36.7782,8.7277,2.567,2.6645,2.3238,40
106,10.7496,15.6181,28.1474,54.2255,359.4511,112.6366,358.4828,77.5647,359.7727,31.9364,6.6695,2.3639,2.4457,2.1289,40
107,13.5878,20.2635,33.275,54.8478,378.8933,108.4884,380.6563,81.8092,376.7392,38.8535,13.5915,4.5913,4.5604,3.5555,40
108,10.3925,15.0488,27.9328,55.4944,359.427,102.0452,362.7812,76.2784,360.2671,31.4175,8.8379,3.306,3.6689,3.3864,20
109,12.6166,19.4438,34.9931,64.9671,374.5,122.5766,375.9277,76.036,374.9484,36.14,8.6302,5.5673,4.242,3.8294,40
110,11.1917,16.9451,27.6164,55.1787,378.732,116.89,379.6589,84.6685,376.2282,38.9625,9.7742,2.7334,2.2479,2.6251,30
111,11.9554,20.0941,32.6163,51.8718,356.3607,111.3051,359.6,81.6428,357.8303,37.6567,7.4362,3.6274,3.9179,3.0299,40
112,11.6406,16.3081,26.7243,50.5096,370.3134,108.8955,372.422,81.1472,370.0039,37.1688,7.2031,3.196,2.6778,2.8217,30
113,15.0079,21.2859,29.8151,57.9705,364.7243,112.8597,365.9018,81.9384,362.714,41.7962,9.4938,4.3043,4.0847,4.0078,40
114,12.3142,18.2587,30.6589,55.4439,373.6927,110.4939,375.7383,73.7548,375.6636,38.0521,7.1112,3.7541,2.7785,2.7936,30
115,11.4085,17.6607,28.403,60.1033,362.1804,113.549,362.3097,82.2758,362.0827,35.7857,8.7863,4.1072,3.2668,2.9369,40
116,10.6718,13.944,27.2696,48.5183,357.9539,101.3273,359.391,79.8401,358.2595,36.1,8.3579,3.9131,3.3407,2.6542,40
117,12.4014,20.0687,33.2298,61.359,362.3324,115.4289,366.2628,83.0262,362.6863,38.0322,9.6447,3.9236,3.451,2.9987,40
118,12.5836,18.3705,28.5245,52.3122,365.4593,109.3433,365.9413,78.2901,365.5255,40.1639,7.729,4.0194,3.2221,3.8659,30
119,11.7739,16.4839,29.2683,52.3206,354.5967,103.6896,354.3102,76.4065,354.2712,36.3866,8.9113,3.6319,2.89,2.921,30
120,11.512,17.8789,25.5905,53.6157,359.8513,103.5207,360.64,77.5171,358.5754,31.4534,7.9114,3.6011,2.7621,3.0466,30
121,10.7399,18.511,30.8274,54.4675,363.1433,112.3585,364.239,75.1019,361.8296,34.4234,9.8475,4.4748,3.8397,3.6211,40
122,9.9896,16.2637,31.6058,56.5317,353.6898,100.5627,353.5173,74.6687,351.0726,37.6598,9.2772,3.1807,2.7615,2.572,40
123,13.1685,17.038,28.6901,53.7038,369.9184,106.8868,371.9231,74.4789,369.8381,39.3883,9.851,4.3372,3.5222,3.7184,30
124,10.6909,16.7651,27.172,53.0707,362.3997,103.2957,365.0608,76.1863,363.4112,38.2215,7.8144,3.6785,3.2138,2.7842,40
125,12.8475,20.1451,31.0033,56.5284,363.3878,115.6643,364.585,77.1722,363.7352,36.9667,12.9183,4.5626,4.0929,4.7596,30
126,12.7621,18.1412,33.0518,50.3847,378.4302,113.5811,380.4753,81.8951,377.191,39.2129,9.0068,3.6308,4.1449,3.0286,40
127,12.3486,18.477,29.9395,53.5884,378.6809,104.241,379.4964,78.0882,373.353,38.6942,8.6831,5.236,4.3377,3.9007,40
128,11.4361,18.808,28.8731,49.3333,363.2979,101.939,364.9772,79.1414,362.4075,39.6845,8.0504,3.8914,2.9811,2.4278,40
129,12.7218,18.3733,29.2096,53.483,368.9222,108.3261,369.2911,76.012,371.5042,39.611,10.409,4.5147,3.8144,3.7568,40
130,13.4667,16.5703,29.3142,50.9236,367.5054,111.8454,368.5788,81.9674,364.7303,39.6073,10.2202,3.1638,2.9046,2.9563,30
131,11.1297,19.4202,33.6201,53.5953,356.1714,108.2199,356.3876,74.2246,354.1019,36.2595,9.0616,3.5056,3.1954,2.639,40
132,13.7282,19.6019,29.4719,51.0583,368.6039,111.6112,371.9615,76.458,370.3966,39.0899,7.4155,4.3369,3.7451,2.8074,40
133,10.4653,15.9253,26.3503,49.6945,342.1559,96.8167,342.0832,73.6799,341.2932,33.2844,6.703,3.2301,2.6217,2.4935,40
134,9.1321,14.6284,27.3217,51.1596,374.4216,112.4066,374.1396,71.7084,374.1421,33.6156,6.3518,3.5833,2.8679,3.5557,30
135,10.0629,17.3423,29.0126,60.6902,369.6076,119.1757,369.3075,75.8436,367.3255,36.4375,8.4872,3.278,3.2864,3.6995,20
136,11.4148,17.7739,28.0831,54.5851,376.4051,115.2908,381.4361,80.925,378.4898,39.3893,9.055,3.6051,1.8753,2.8788,30
137,13.7306,20.3808,35.1305,59.0073,369.1554,119.7811,368.7472,77.6621,367.4611,39.3389,8.1068,2.5591,2.3552,2.622,30
138,8.8195,17.1595,25.916,51.9872,375.0552,110.204,377.9775,74.2046,377.7949,37.5442,8.6805,2.7529,3.1812,3.0013,20
139,10.1536,16.1294,25.6547,51.0521,363.209,101.4901,362.1062,80.5972,364.9269,36.2822,8.1971,3.6815,2.9105,3.0798,30
140,11.0812,18.9186,29.8904,54.5228,359.2215,103.9322,360.5991,76.0723,360.8581,35.5509,9.0603,3.3823,2.5972,2.7834,30
141,12.8317,18.2158,33.5481,57.9292,361.8971,112.1131,365.2037,74.7371,361.2154,35.2184,9.8438,3.5016,3.0258,2.3318,40
142,12.4145,17.9525,29.867,53.1101,386.0263,116.2521,388.0705,84.2733,384.9409,36.1479,8.3212,3.8021,3.0941,2.9991,40
143,13.6113,18.5174,31.0105,55.5672,376.2166,105.7772,376.428,82.0538,376.6604,43.1462,9.8617,3.6564,3.2499,2.516,40
144,8.4222,13.8003,23.8397,52.2881,359.8144,109.7072,361.2349,81.025,359.4084,33.863,6.8511,3.8133,3.9764,2.9826,40
145,9.8652,17.0062,28.9737,53.4819,368.778,115.8499,369.2955,76.2332,366.6835,38.6431,7.1178,2.8125,2.7581,3.6243,30
146,10.6006,17.2512,29.1768,54.1779,358.04,109.4835,358.8627,75.8214,358.5499,34.8541,10.7491,4.3081,4.1633,4.3056,30
