instance,-40,-30,-20,-10,-5,-2,-1,1,2,5,10,20,30,40,best_k
0,9.7571,12.025,18.7128,32.7659,309.3613,74.0634,315.2454,57.1432,306.9672,24.1946,5.4314,2.2167,1.5595,1.6117,30
1,5.3309,9.1213,19.5624,34.5089,308.952,81.5048,309.0939,50.5551,310.5591,24.8195,3.5389,2.4169,2.2796,1.8869,40
2,7.5443,10.4046,18.1766,38.2777,322.0397,79.5094,324.9203,58.0616,322.8409,24.2434,3.8807,2.0285,1.6159,1.6177,30
3,7.8501,13.2593,20.9973,46.3192,325.6464,93.3909,327.1015,61.9793,318.8973,28.9817,4.7264,2.2047,2.0104,1.9064,40
4,9.0608,12.3448,19.0834,37.7706,314.6695,80.6386,319.8872,60.3825,316.9127,24.9871,3.3747,2.2295,1.7561,1.7529,40
5,5.782,10.3128,16.3271,34.5845,323.1897,78.5872,322.9764,57.3113,322.6337,28.7,3.272,1.3723,1.1684,1.1715,30
6,6.9202,12.8166,17.3665,39.4175,327.2504,82.8494,326.6533,59.1333,323.9785,29.6215,5.2015,1.4702,1.6959,1.918,20
7,9.8094,12.5443,22.6058,37.2137,315.0947,88.2397,315.0576,56.0541,310.2668,28.6766,4.7202,2.3312,3.0837,2.6458,20
8,7.1533,12.1439,17.1647,36.4844,305.6016,69.8547,304.6842,54.2424,303.4682,27.2874,3.3642,1.5233,1.0134,0.9781,40
9,6.5702,7.5052,14.0252,40.0149,324.3046,79.6267,326.4242,68.0393,325.9267,33.4712,3.2212,1.7323,1.8739,1.9374,20
10,6.2106,10.53,19.4547,37.0707,320.6072,79.0077,323.9472,56.5819,320.7831,23.6028,3.9076,1.9026,1.6565,1.281,40
11,6.2014,7.1009,17.7154,38.3431,327.7941,80.7691,328.9177,61.7279,325.8958,26.5703,3.2503,1.8095,2.0217,1.6594,40
12,6.6451,11.0394,21.1339,37.2319,311.811,81.4281,311.4773,58.2521,310.0556,23.7435,3.2754,1.9551,2.165,1.9386,40
13,7.3997,10.034,18.3814,32.1015,329.1856,75.8548,329.0404,54.7776,324.4552,22.0598,2.5713,2.1258,1.5533,1.2235,40
14,7.6934,9.0845,21.3074,37.5054,317.4328,98.5568,321.0029,66.3824,320.8317,27.7539,2.1321,1.7971,1.4418,1.6524,30
15,7.6691,10.223,22.3311,40.5927,330.1439,87.2076,335.2159,60.6956,331.1478,30.857,4.4622,2.7607,2.7676,2.1226,40
16,6.5538,9.4244,16.4616,29.8067,311.2909,82.2256,316.3969,55.1163,311.7124,25.1881,4.056,1.1483,1.0947,1.3067,30
17,10.947,14.495,25.7813,46.8007,321.9909,91.2132,325.7838,66.6675,320.3853,27.4889,9.517,2.8513,3.7455,2.6863,40
18,6.5186,9.4719,18.7488,35.16,307.9094,86.9335,306.9985,55.1861,306.6417,26.4741,4.5878,1.4359,2.005,2.1396,20
19,7.3648,9.8154,16.6262,31.3694,309.7414,72.2609,310.0302,54.883,307.6688,23.9649,3.4823,1.5897,1.6926,1.9235,20
20,6.6886,12.2294,19.0036,39.1087,316.1749,90.8117,315.4327,60.812,315.665,23.7893,2.9484,1.2184,1.9291,2.027,20
21,4.8602,8.3108,15.3901,28.5109,311.1181,71.82,310.4541,53.8657,307.5911,25.0507,4.5046,1.0195,0.9629,0.6697,40
22,7.2001,10.9872,24.0057,42.913,343.5394,84.5339,342.9693,60.0067,336.8878,21.8524,3.4155,1.4317,1.1778,1.0323,40
23,7.1083,11.7529,20.0303,34.718,322.3075,80.0053,323.5305,60.9774,318.798,24.72,4.8861,2.7972,2.9486,2.4193,40
24,6.1724,12.4896,21.2067,38.147,331.9289,92.3044,338.8344,59.756,333.5433,29.9634,5.4153,1.4296,1.1439,1.6806,30
25,5.853,9.9114,20.0333,34.8359,306.176,84.4576,311.9599,60.9655,309.8763,21.306,4.5121,1.6156,1.8361,1.8217,20
26,3.4141,7.1673,17.283,36.9217,314.7718,75.1698,314.1765,57.9447,304.5154,24.8378,1.9807,0.4489,0.491,0.4638,20
27,6.4425,10.6859,20.1045,36.3749,318.8428,83.9138,314.6134,60.3957,314.0049,27.1642,3.8586,1.0767,0.9704,0.9704,30
28,5.5155,11.9712,19.2987,34.5772,323.4418,71.4622,324.9451,52.1813,320.6891,24.2543,5.1645,1.2467,1.3469,1.4667,20
29,6.7232,10.1969,18.6116,41.6407,307.0561,86.5523,312.7943,54.2445,307.5878,24.4924,3.7661,1.444,1.0609,1.2,30
30,8.049,10.6374,16.3238,30.9605,294.2982,63.3801,297.5749,49.4482,293.86,26.9201,3.97,2.0701,2.39,2.3687,20
31,5.138,11.0396,18.3531,37.9668,329.4672,78.5275,331.6304,59.594,321.0762,30.1881,2.6326,1.8095,1.9346,1.2699,40
32,5.7625,11.717,18.9428,42.9375,325.6899,90.4746,328.1414,58.7509,317.7876,23.7277,3.1218,1.7815,1.0152,1.1193,30
33,6.5212,9.2822,16.1674,34.9695,316.8861,87.7184,318.804,61.3925,315.1565,25.4631,5.1575,2.2231,1.8457,2.0792,30
34,8.8855,14.0173,24.2624,42.0036,327.1925,88.985,336.0781,59.5472,330.3055,23.634,4.3992,3.0405,2.2513,2.6649,30
35,5.9132,10.0461,18.2476,37.3541,334.6407,79.3001,333.746,58.9613,331.2551,26.2734,3.0614,1.0296,1.1209,1.2458,20
36,6.7216,12.2684,23.3727,42.2989,318.6442,87.1402,319.9265,60.7298,318.091,33.8873,4.5394,2.7724,2.3,2.233,40
37,10.1184,15.94,21.4416,37.0609,321.9388,87.3432,323.5199,60.4392,319.8542,25.7361,4.3758,4.2001,2.888,3.2305,30
38,7.393,9.802,18.4542,37.1266,312.3477,84.5817,314.1116,59.2893,307.7372,21.3266,3.2361,1.7387,1.554,1.4114,40
39,6.5677,11.7761,18.2086,31.6128,321.8887,74.335,321.5119,51.3943,317.1751,24.789,5.0164,1.866,1.8156,1.3827,40
40,8.4313,11.0016,19.6999,37.8634,304.3781,82.5177,313.7328,54.389,310.373,27.4142,2.3241,1.3409,1.2583,1.1081,40
41,8.7207,11.8555,22.9348,38.4329,320.0485,85.6204,320.0756,61.6835,315.8622,32.1644,6.3039,3.3704,2.9798,2.8645,40
42,5.5935,10.2139,17.8694,41.7879,320.1446,89.2042,323.0661,53.0574,316.7107,26.8106,2.961,1.5792,1.1495,1.5689,30
43,5.2763,8.6274,16.0061,29.364,323.6995,78.9143,327.8197,49.422,323.0374,23.7276,3.7486,1.5861,2.1123,1.783,20
44,8.3436,15.9729,25.3048,42.3487,318.5003,74.9374,319.942,68.7325,321.6672,29.2847,4.3328,1.7417,1.8905,1.6475,40
45,5.8068,9.704,20.0713,36.9759,287.8247,74.6975,291.046,62.0695,285.6218,26.5626,4.8291,2.0067,1.6029,2.1196,30
46,5.6102,9.6565,18.6442,36.2238,305.3933,73.1697,308.1882,51.8452,301.6691,21.4132,4.1028,1.7782,1.5836,1.2117,40
47,8.324,15.8646,20.2508,36.8742,320.2113,83.1348,321.9217,65.203,317.6681,27.5571,5.0998,2.6558,2.2837,2.324,30
