instance,-40,-30,-20,-10,-5,-2,-1,1,2,5,10,20,30,40,lkh_cost,best_k
90,1.665902,1.742924,1.861619,2.089234,6.228005,2.876358,6.29131,2.478426,6.235449,1.952988,1.595917,1.578678,1.58187,1.578045,1.565162,40
91,1.690882,1.807998,1.915932,2.286779,6.799161,2.854191,6.831451,2.596355,6.791922,2.015198,1.700156,1.659484,1.657766,1.662318,1.641254,30
92,1.731459,1.810475,1.925418,2.188319,6.761509,2.828709,6.798012,2.388215,6.745571,2.071633,1.693203,1.669051,1.661065,1.659847,1.636248,40
93,1.62003,1.681195,1.812222,2.133667,6.351272,2.775741,6.35334,2.436303,6.224606,1.900271,1.568281,1.558687,1.540177,1.540177,1.521307,40
94,1.705263,1.764878,1.863819,2.208396,6.616072,2.83911,6.603594,2.47518,6.612321,2.017574,1.66467,1.64117,1.645076,1.636658,1.616406,40
95,1.815601,1.887108,2.050921,2.339097,6.888129,3.044218,6.869159,2.744382,6.831736,2.178687,1.739708,1.721014,1.71794,1.714393,1.698138,40
96,1.70109,1.784499,1.899715,2.163996,6.785452,2.891419,6.826295,2.481708,6.763413,1.986603,1.646245,1.61925,1.622289,1.625483,1.593177,20
97,1.617717,1.697155,1.839541,2.114699,6.347338,2.867955,6.375201,2.459576,6.289732,1.972063,1.558477,1.538827,1.536297,1.536823,1.522286,30
98,1.752149,1.828388,1.958651,2.26772,6.651288,2.880935,6.737727,2.662462,6.583006,2.110979,1.697112,1.668896,1.663293,1.657605,1.635174,40
99,1.627648,1.724855,1.844806,2.097423,6.54662,2.748707,6.584214,2.370797,6.520728,1.950427,1.623099,1.567697,1.569157,1.562586,1.535394,40
100,1.522653,1.593523,1.724244,1.988993,6.159933,2.793022,6.257502,2.248037,6.147906,1.862194,1.485627,1.454455,1.449854,1.448245,1.421714,40
101,1.737549,1.817377,1.89937,2.314244,6.966987,3.203409,6.964621,2.512268,6.852161,2.032637,1.697074,1.672885,1.678046,1.676159,1.63871,20
102,1.608365,1.624199,1.769136,2.107121,6.336505,2.757732,6.334715,2.273782,6.247263,1.827357,1.522375,1.504446,1.507064,1.503793,1.487078,40
103,1.679508,1.750238,1.877493,2.241373,6.799536,2.913166,6.833174,2.456601,6.694848,1.975076,1.623212,1.58882,1.592954,1.589449,1.550958,20
104,1.709202,1.75387,1.908005,2.245078,6.638215,2.8781,6.68652,2.551849,6.633742,2.035915,1.629576,1.595439,1.596382,1.594269,1.572101,40
105,1.708014,1.751399,1.87137,2.096442,6.46502,2.786135,6.520849,2.510021,6.507535,1.929861,1.655448,1.624994,1.61851,1.612468,1.591658,40
106,1.555105,1.633216,1.715774,1.971209,6.077641,2.496561,6.13076,2.211638,6.086369,1.794332,1.520302,1.504389,1.494356,1.493359,1.476916,40
107,1.714687,1.777584,1.970311,2.272451,6.656889,3.020006,6.669576,2.527457,6.617188,2.161002,1.690837,1.64879,1.660166,1.668094,1.62434,20
108,1.73205,1.811356,1.911898,2.19603,6.415812,2.892927,6.463381,2.602012,6.412641,1.998157,1.694965,1.653058,1.647464,1.652416,1.611432,30
109,1.607665,1.641019,1.79954,2.040486,6.181403,2.591036,6.273294,2.44596,6.249858,1.939477,1.557803,1.541419,1.52881,1.53738,1.501165,30
110,1.761953,1.800381,1.913263,2.158545,6.821481,2.956487,6.870544,2.704124,6.749576,2.063166,1.671204,1.657295,1.664084,1.659635,1.617582,20
111,1.768189,1.819238,1.963345,2.286214,6.682898,2.87101,6.744004,2.678669,6.751089,2.139556,1.688773,1.651884,1.650851,1.650397,1.613073,40
112,1.673568,1.752443,1.869992,2.19073,6.783782,2.654759,6.799198,2.499005,6.640298,1.999984,1.598161,1.584,1.576636,1.569371,1.539418,40
113,1.586991,1.639398,1.767673,2.013287,6.442845,2.627838,6.460058,2.277316,6.44042,1.941247,1.575384,1.559544,1.558804,1.557555,1.529371,40
114,1.742558,1.818703,1.892774,2.21103,6.677162,2.974012,6.703272,2.482001,6.674896,2.109935,1.702626,1.663258,1.666156,1.666676,1.634327,20
115,1.740748,1.807209,2.003181,2.378295,6.759834,3.230822,6.854332,2.599856,6.73286,2.102408,1.701127,1.655421,1.658969,1.654143,1.626789,40
116,1.742104,1.813274,1.945338,2.204601,6.718776,2.92453,6.73982,2.574018,6.655555,2.018038,1.718937,1.677652,1.67566,1.675489,1.656136,40
117,1.707842,1.766639,1.890204,2.201127,6.609379,2.906063,6.681811,2.515818,6.574122,1.947052,1.629627,1.605195,1.600602,1.590155,1.556477,40
118,1.649316,1.715714,1.79788,2.091137,6.523606,2.828872,6.561092,2.371592,6.515424,1.87777,1.614209,1.583858,1.586198,1.590397,1.558744,20
119,1.610234,1.66851,1.836386,2.127845,6.451406,2.803377,6.497003,2.472713,6.434826,1.942524,1.561797,1.541735,1.543082,1.538341,1.527182,40
120,1.706781,1.737922,1.803163,2.061912,6.60088,2.720323,6.60486,2.416696,6.554024,1.935627,1.625537,1.605255,1.586919,1.588018,1.564603,30
121,1.707171,1.728103,1.861625,2.039379,6.379524,2.664421,6.377644,2.342329,6.387259,1.933147,1.625889,1.616037,1.614522,1.615026,1.57793,30
122,1.663521,1.727006,1.913222,2.27173,6.563472,2.631698,6.5826,2.509822,6.540449,1.974142,1.618331,1.593121,1.589207,1.58892,1.570122,40
123,1.651109,1.672328,1.767911,2.037378,6.235817,2.642576,6.236632,2.302642,6.229199,1.915761,1.572151,1.558329,1.563196,1.550013,1.535502,40
124,1.703588,1.787897,1.930309,2.175077,6.471923,2.883843,6.529629,2.531018,6.49708,2.027495,1.657412,1.63834,1.635417,1.632035,1.589011,40
125,1.5826,1.623983,1.717157,1.996048,6.354852,2.620022,6.378207,2.382653,6.355767,1.818227,1.517641,1.490818,1.482146,1.483699,1.466444,30
126,1.577966,1.630446,1.787079,2.057103,6.220339,2.771516,6.200914,2.472229,6.162477,1.956765,1.556612,1.517044,1.51268,1.510222,1.49006,40
